dataset,snapshot,query_id,policy,batch,accesses,dense,sparse,before,k
scifact,0,784,dibud,1,299,132,167,23,24
scifact,0,784,dibud,1,314,147,167,24,25
scifact,0,784,dibud,1,332,155,177,25,26
scifact,0,784,dibud,1,408,189,219,26,27
scifact,0,784,dibud,1,453,209,244,27,28
scifact,0,784,dibud,1,465,214,251,28,29
scifact,0,784,dibud,1,478,220,258,29,30
scifact,0,784,dibud,1,483,222,261,30,31
scifact,0,784,dibud,1,499,229,270,31,32
scifact,0,784,dibud,1,548,250,298,32,33
scifact,0,784,dibud,1,731,327,404,33,34
scifact,0,784,dibud,1,779,346,433,34,35
scifact,0,784,dibud,1,888,390,498,35,36
scifact,0,784,dibud,1,952,415,537,36,37
scifact,0,784,dibud,1,1049,452,597,37,38
scifact,0,784,dibud,1,1052,453,599,38,39
scifact,0,784,dibud,1,1057,455,602,39,40
scifact,0,784,dibud,1,1089,487,602,40,41
scifact,0,784,dibud,1,1188,487,701,41,42
scifact,0,784,dibud,1,1234,487,747,42,43
scifact,0,784,dibud,1,1289,487,802,43,44
scifact,0,784,dibud,1,1294,487,807,44,45
scifact,0,784,dibud,1,1356,487,869,45,46
scifact,0,784,dibud,1,1364,487,877,46,47
scifact,0,784,dibud,1,1534,487,1047,47,48
scifact,0,784,dibud,1,1632,487,1145,48,49
scifact,0,784,dibud,1,1660,487,1173,49,50
scifact,0,784,dibud,1,1966,487,1479,50,51
scifact,0,784,dibud,1,2086,487,1599,51,52
scifact,0,784,dibud,1,2548,487,2061,52,53
scifact,0,784,dibud,1,2835,487,2348,53,54
scifact,0,784,dibud,1,3216,487,2729,54,75
scifact,0,784,dibud,1,3238,509,2729,75,76
scifact,0,784,dibud,1,3314,585,2729,76,77
scifact,0,784,dibud,1,3337,608,2729,77,78
scifact,0,784,dibud,1,3346,617,2729,78,79
scifact,0,784,dibud,1,3355,626,2729,79,84
scifact,0,784,dibud,1,3366,637,2729,84,85
scifact,0,784,dibud,1,3399,670,2729,85,86
scifact,0,784,dibud,1,3415,686,2729,86,87
scifact,0,784,dibud,1,3425,696,2729,87,88
scifact,0,784,dibud,1,3428,699,2729,88,89
scifact,0,784,dibud,1,3429,700,2729,89,90
scifact,0,784,dibud,1,3435,706,2729,90,91
scifact,0,784,dibud,1,3452,723,2729,91,100
scifact,0,784,balanced,1,6,3,3,0,1
scifact,0,784,balanced,1,19,10,9,1,2
scifact,0,784,balanced,1,49,25,24,2,3
scifact,0,784,balanced,1,51,26,25,3,4
scifact,0,784,balanced,1,63,32,31,4,5
scifact,0,784,balanced,1,65,33,32,5,6
scifact,0,784,balanced,1,67,34,33,6,7
scifact,0,784,balanced,1,79,40,39,7,8
scifact,0,784,balanced,1,83,42,41,8,9
scifact,0,784,balanced,1,121,61,60,9,10
scifact,0,784,balanced,1,123,62,61,10,11
scifact,0,784,balanced,1,125,63,62,11,12
scifact,0,784,balanced,1,131,66,65,12,13
scifact,0,784,balanced,1,133,67,66,13,14
scifact,0,784,balanced,1,135,68,67,14,15
scifact,0,784,balanced,1,223,112,111,15,16
scifact,0,784,balanced,1,235,118,117,16,20
scifact,0,784,balanced,1,237,119,118,20,22
scifact,0,784,balanced,1,334,167,167,22,25
scifact,0,784,balanced,1,354,177,177,25,26
scifact,0,784,balanced,1,438,219,219,26,27
scifact,0,784,balanced,1,488,244,244,27,28
scifact,0,784,balanced,1,502,251,251,28,29
scifact,0,784,balanced,1,516,258,258,29,30
scifact,0,784,balanced,1,522,261,261,30,31
scifact,0,784,balanced,1,540,270,270,31,32
scifact,0,784,balanced,1,596,298,298,32,33
scifact,0,784,balanced,1,808,404,404,33,34
scifact,0,784,balanced,1,866,433,433,34,35
scifact,0,784,balanced,1,996,498,498,35,36
scifact,0,784,balanced,1,1074,537,537,36,37
scifact,0,784,balanced,1,1194,597,597,37,38
scifact,0,784,balanced,1,1198,599,599,38,39
scifact,0,784,balanced,1,1204,602,602,39,41
scifact,0,784,balanced,1,1402,701,701,41,42
scifact,0,784,balanced,1,1494,747,747,42,43
scifact,0,784,balanced,1,1604,802,802,43,44
scifact,0,784,balanced,1,1614,807,807,44,45
scifact,0,784,balanced,1,1738,869,869,45,46
scifact,0,784,balanced,1,1754,877,877,46,47
scifact,0,784,balanced,1,2094,1047,1047,47,48
scifact,0,784,balanced,1,2290,1145,1145,48,49
scifact,0,784,balanced,1,2346,1173,1173,49,50
scifact,0,784,balanced,1,2958,1479,1479,50,51
scifact,0,784,balanced,1,3198,1599,1599,51,52
scifact,0,784,balanced,1,4122,2061,2061,52,53
scifact,0,784,balanced,1,4696,2348,2348,53,54
scifact,0,784,balanced,1,5458,2729,2729,54,100
scifact,0,784,dibud,64,128,64,64,0,12
scifact,0,784,dibud,64,192,128,64,12,15
scifact,0,784,dibud,64,256,128,128,15,22
scifact,0,784,dibud,64,384,192,192,22,26
scifact,0,784,dibud,64,448,192,256,26,27
scifact,0,784,dibud,64,512,256,256,27,29
scifact,0,784,dibud,64,576,256,320,29,33
scifact,0,784,dibud,64,832,384,448,33,35
scifact,0,784,dibud,64,960,448,512,35,36
scifact,0,784,dibud,64,1024,448,576,36,37
scifact,0,784,dibud,64,1152,512,640,37,41
scifact,0,784,dibud,64,1216,512,704,41,42
scifact,0,784,dibud,64,1280,512,768,42,43
scifact,0,784,dibud,64,1344,512,832,43,45
scifact,0,784,dibud,64,1408,512,896,45,47
scifact,0,784,dibud,64,1600,512,1088,47,48
scifact,0,784,dibud,64,1664,512,1152,48,49
scifact,0,784,dibud,64,1728,512,1216,49,50
scifact,0,784,dibud,64,2048,512,1536,50,51
scifact,0,784,dibud,64,2112,512,1600,51,52
scifact,0,784,dibud,64,2624,512,2112,52,53
scifact,0,784,dibud,64,2880,512,2368,53,54
scifact,0,784,dibud,64,3264,512,2752,54,76
scifact,0,784,dibud,64,3392,640,2752,76,85
scifact,0,784,dibud,64,3456,704,2752,85,90
scifact,0,784,dibud,64,3520,768,2752,90,100
scifact,0,784,balanced,64,128,64,64,0,12
scifact,0,784,balanced,64,192,128,64,12,15
scifact,0,784,balanced,64,256,128,128,15,22
scifact,0,784,balanced,64,384,192,192,22,26
scifact,0,784,balanced,64,512,256,256,26,29
scifact,0,784,balanced,64,640,320,320,29,33
scifact,0,784,balanced,64,896,448,448,33,35
scifact,0,784,balanced,64,1024,512,512,35,36
scifact,0,784,balanced,64,1152,576,576,36,37
scifact,0,784,balanced,64,1280,640,640,37,41
scifact,0,784,balanced,64,1408,704,704,41,42
scifact,0,784,balanced,64,1536,768,768,42,43
scifact,0,784,balanced,64,1664,832,832,43,45
scifact,0,784,balanced,64,1792,896,896,45,47
scifact,0,784,balanced,64,2176,1088,1088,47,48
scifact,0,784,balanced,64,2304,1152,1152,48,49
scifact,0,784,balanced,64,2432,1216,1216,49,50
scifact,0,784,balanced,64,3072,1536,1536,50,51
scifact,0,784,balanced,64,3200,1600,1600,51,52
scifact,0,784,balanced,64,4224,2112,2112,52,53
scifact,0,784,balanced,64,4736,2368,2368,53,54
scifact,0,784,balanced,64,5504,2752,2752,54,100
scifact,0,785,dibud,1,4,2,2,0,2
scifact,0,785,dibud,1,25,12,13,2,3
scifact,0,785,dibud,1,66,32,34,3,4
scifact,0,785,dibud,1,113,55,58,4,5
scifact,0,785,dibud,1,128,62,66,5,6
scifact,0,785,dibud,1,138,67,71,6,7
scifact,0,785,dibud,1,164,79,85,7,8
scifact,0,785,dibud,1,166,81,85,8,9
scifact,0,785,dibud,1,198,99,99,9,10
scifact,0,785,dibud,1,200,100,100,10,11
scifact,0,785,dibud,1,266,133,133,11,12
scifact,0,785,dibud,1,274,137,137,12,13
scifact,0,785,dibud,1,526,263,263,13,14
scifact,0,785,dibud,1,534,267,267,14,15
scifact,0,785,dibud,1,772,386,386,15,16
scifact,0,785,dibud,1,878,439,439,16,17
scifact,0,785,dibud,1,948,474,474,17,18
scifact,0,785,dibud,1,1014,507,507,18,19
scifact,0,785,dibud,1,1731,866,865,19,20
scifact,0,785,dibud,1,1844,866,978,20,24
scifact,0,785,dibud,1,1969,991,978,24,25
scifact,0,785,dibud,1,2411,1433,978,25,26
scifact,0,785,dibud,1,2422,1444,978,26,27
scifact,0,785,dibud,1,3321,2343,978,27,30
scifact,0,785,dibud,1,3390,2343,1047,30,31
scifact,0,785,dibud,1,3801,2343,1458,31,32
scifact,0,785,dibud,1,3982,2343,1639,32,33
scifact,0,785,dibud,1,4887,2343,2544,33,36
scifact,0,785,dibud,1,4910,2366,2544,36,37
scifact,0,785,dibud,1,6110,3055,3055,37,38
scifact,0,785,dibud,1,6913,3055,3858,38,39
scifact,0,785,dibud,1,8202,4344,3858,39,40
scifact,0,785,dibud,1,8338,4480,3858,40,100
scifact,0,785,balanced,1,3,2,1,0,1
scifact,0,785,balanced,1,4,2,2,1,2
scifact,0,785,balanced,1,23,12,11,2,3
scifact,0,785,balanced,1,68,34,34,3,4
scifact,0,785,balanced,1,116,58,58,4,5
scifact,0,785,balanced,1,132,66,66,5,6
scifact,0,785,balanced,1,142,71,71,6,7
scifact,0,785,balanced,1,170,85,85,7,9
scifact,0,785,balanced,1,198,99,99,9,10
scifact,0,785,balanced,1,200,100,100,10,11
scifact,0,785,balanced,1,266,133,133,11,12
scifact,0,785,balanced,1,274,137,137,12,13
scifact,0,785,balanced,1,526,263,263,13,14
scifact,0,785,balanced,1,534,267,267,14,15
scifact,0,785,balanced,1,772,386,386,15,16
scifact,0,785,balanced,1,878,439,439,16,17
scifact,0,785,balanced,1,948,474,474,17,18
scifact,0,785,balanced,1,1014,507,507,18,19
scifact,0,785,balanced,1,1731,866,865,19,20
scifact,0,785,balanced,1,1956,978,978,20,24
scifact,0,785,balanced,1,1981,991,990,24,25
scifact,0,785,balanced,1,2865,1433,1432,25,26
scifact,0,785,balanced,1,2887,1444,1443,26,27
scifact,0,785,balanced,1,4685,2343,2342,27,33
scifact,0,785,balanced,1,5088,2544,2544,33,37
scifact,0,785,balanced,1,6110,3055,3055,37,38
scifact,0,785,balanced,1,7716,3858,3858,38,39
scifact,0,785,balanced,1,8202,4344,3858,39,40
scifact,0,785,balanced,1,8338,4480,3858,40,100
scifact,0,785,dibud,64,128,64,64,0,5
scifact,0,785,dibud,64,192,64,128,5,6
scifact,0,785,dibud,64,256,128,128,6,11
scifact,0,785,dibud,64,384,192,192,11,13
scifact,0,785,dibud,64,640,320,320,13,15
scifact,0,785,dibud,64,896,448,448,15,17
scifact,0,785,dibud,64,1024,512,512,17,19
scifact,0,785,dibud,64,1792,896,896,19,20
scifact,0,785,dibud,64,1920,896,1024,20,24
scifact,0,785,dibud,64,2048,1024,1024,24,25
scifact,0,785,dibud,64,2496,1472,1024,25,27
scifact,0,785,dibud,64,3392,2368,1024,27,30
scifact,0,785,dibud,64,3456,2368,1088,30,31
scifact,0,785,dibud,64,3840,2368,1472,31,32
scifact,0,785,dibud,64,4032,2368,1664,32,33
scifact,0,785,dibud,64,4928,2368,2560,33,37
scifact,0,785,dibud,64,6144,3072,3072,37,38
scifact,0,785,dibud,64,6930,3072,3858,38,39
scifact,0,785,dibud,64,8256,4398,3858,39,40
scifact,0,785,dibud,64,8384,4526,3858,40,100
scifact,0,785,balanced,64,128,64,64,0,5
scifact,0,785,balanced,64,256,128,128,5,11
scifact,0,785,balanced,64,384,192,192,11,13
scifact,0,785,balanced,64,640,320,320,13,15
scifact,0,785,balanced,64,896,448,448,15,17
scifact,0,785,balanced,64,1024,512,512,17,19
scifact,0,785,balanced,64,1792,896,896,19,20
scifact,0,785,balanced,64,2048,1024,1024,20,25
scifact,0,785,balanced,64,2880,1472,1408,25,27
scifact,0,785,balanced,64,4672,2368,2304,27,33
scifact,0,785,balanced,64,5120,2560,2560,33,37
scifact,0,785,balanced,64,6144,3072,3072,37,38
scifact,0,785,balanced,64,7762,3904,3858,38,39
scifact,0,785,balanced,64,8256,4398,3858,39,40
scifact,0,785,balanced,64,8384,4526,3858,40,100
scifact,0,793,dibud,1,5,2,3,0,2
scifact,0,793,dibud,1,19,10,9,2,3
scifact,0,793,dibud,1,30,16,14,3,4
scifact,0,793,dibud,1,44,23,21,4,5
scifact,0,793,dibud,1,48,25,23,5,6
scifact,0,793,dibud,1,99,51,48,6,7
scifact,0,793,dibud,1,109,61,48,7,8
scifact,0,793,dibud,1,113,61,52,8,9
scifact,0,793,dibud,1,119,63,56,9,10
scifact,0,793,dibud,1,126,67,59,10,11
scifact,0,793,dibud,1,127,67,60,11,12
scifact,0,793,dibud,1,131,67,64,12,13
scifact,0,793,dibud,1,132,68,64,13,14
scifact,0,793,dibud,1,144,74,70,14,15
scifact,0,793,dibud,1,152,78,74,15,16
scifact,0,793,dibud,1,181,93,88,16,17
scifact,0,793,dibud,1,209,108,101,17,18
scifact,0,793,dibud,1,212,109,103,18,19
scifact,0,793,dibud,1,233,120,113,19,20
scifact,0,793,dibud,1,244,126,118,20,21
scifact,0,793,dibud,1,254,131,123,21,22
scifact,0,793,dibud,1,256,132,124,22,23
scifact,0,793,dibud,1,277,143,134,23,24
scifact,0,793,dibud,1,286,148,138,24,25
scifact,0,793,dibud,1,321,166,155,25,26
scifact,0,793,dibud,1,337,175,162,26,27
scifact,0,793,dibud,1,347,180,167,27,28
scifact,0,793,dibud,1,376,195,181,28,29
scifact,0,793,dibud,1,392,204,188,29,30
scifact,0,793,dibud,1,393,204,189,30,31
scifact,0,793,dibud,1,406,211,195,31,32
scifact,0,793,dibud,1,432,211,221,32,33
scifact,0,793,dibud,1,435,211,224,33,34
scifact,0,793,dibud,1,445,211,234,34,35
scifact,0,793,dibud,1,453,211,242,35,36
scifact,0,793,dibud,1,465,214,251,36,37
scifact,0,793,dibud,1,510,250,260,37,38
scifact,0,793,dibud,1,531,271,260,38,39
scifact,0,793,dibud,1,546,286,260,39,40
scifact,0,793,dibud,1,565,305,260,40,41
scifact,0,793,dibud,1,572,312,260,41,42
scifact,0,793,dibud,1,587,327,260,42,43
scifact,0,793,dibud,1,596,336,260,43,44
scifact,0,793,dibud,1,672,412,260,44,45
scifact,0,793,dibud,1,721,461,260,45,46
scifact,0,793,dibud,1,754,494,260,46,47
scifact,0,793,dibud,1,782,522,260,47,48
scifact,0,793,dibud,1,793,533,260,48,49
scifact,0,793,dibud,1,825,565,260,49,50
scifact,0,793,dibud,1,1002,742,260,50,51
scifact,0,793,dibud,1,1009,749,260,51,52
scifact,0,793,dibud,1,1098,838,260,52,53
scifact,0,793,dibud,1,1272,1012,260,53,54
scifact,0,793,dibud,1,1417,1157,260,54,55
scifact,0,793,dibud,1,2349,2089,260,55,56
scifact,0,793,dibud,1,2445,2185,260,56,57
scifact,0,793,dibud,1,2568,2308,260,57,58
scifact,0,793,dibud,1,3705,3445,260,58,74
scifact,0,793,dibud,1,4790,4530,260,74,100
scifact,0,793,balanced,1,3,2,1,0,1
scifact,0,793,balanced,1,6,3,3,1,2
scifact,0,793,balanced,1,19,10,9,2,3
scifact,0,793,balanced,1,31,16,15,3,4
scifact,0,793,balanced,1,45,23,22,4,5
scifact,0,793,balanced,1,49,25,24,5,6
scifact,0,793,balanced,1,101,51,50,6,7
scifact,0,793,balanced,1,121,61,60,7,9
scifact,0,793,balanced,1,125,63,62,9,10
scifact,0,793,balanced,1,133,67,66,10,13
scifact,0,793,balanced,1,135,68,67,13,14
scifact,0,793,balanced,1,147,74,73,14,15
scifact,0,793,balanced,1,155,78,77,15,16
scifact,0,793,balanced,1,185,93,92,16,17
scifact,0,793,balanced,1,215,108,107,17,18
scifact,0,793,balanced,1,217,109,108,18,19
scifact,0,793,balanced,1,239,120,119,19,20
scifact,0,793,balanced,1,251,126,125,20,21
scifact,0,793,balanced,1,261,131,130,21,22
scifact,0,793,balanced,1,263,132,131,22,23
scifact,0,793,balanced,1,285,143,142,23,24
scifact,0,793,balanced,1,295,148,147,24,25
scifact,0,793,balanced,1,331,166,165,25,26
scifact,0,793,balanced,1,349,175,174,26,27
scifact,0,793,balanced,1,359,180,179,27,28
scifact,0,793,balanced,1,389,195,194,28,29
scifact,0,793,balanced,1,407,204,203,29,31
scifact,0,793,balanced,1,421,211,210,31,32
scifact,0,793,balanced,1,442,221,221,32,33
scifact,0,793,balanced,1,448,224,224,33,34
scifact,0,793,balanced,1,468,234,234,34,35
scifact,0,793,balanced,1,484,242,242,35,36
scifact,0,793,balanced,1,502,251,251,36,37
scifact,0,793,balanced,1,520,260,260,37,38
scifact,0,793,balanced,1,531,271,260,38,39
scifact,0,793,balanced,1,546,286,260,39,40
scifact,0,793,balanced,1,565,305,260,40,41
scifact,0,793,balanced,1,572,312,260,41,42
scifact,0,793,balanced,1,587,327,260,42,43
scifact,0,793,balanced,1,596,336,260,43,44
scifact,0,793,balanced,1,672,412,260,44,45
scifact,0,793,balanced,1,721,461,260,45,46
scifact,0,793,balanced,1,754,494,260,46,47
scifact,0,793,balanced,1,782,522,260,47,48
scifact,0,793,balanced,1,793,533,260,48,49
scifact,0,793,balanced,1,825,565,260,49,50
scifact,0,793,balanced,1,1002,742,260,50,51
scifact,0,793,balanced,1,1009,749,260,51,52
scifact,0,793,balanced,1,1098,838,260,52,53
scifact,0,793,balanced,1,1272,1012,260,53,54
scifact,0,793,balanced,1,1417,1157,260,54,55
scifact,0,793,balanced,1,2349,2089,260,55,56
scifact,0,793,balanced,1,2445,2185,260,56,57
scifact,0,793,balanced,1,2568,2308,260,57,58
scifact,0,793,balanced,1,3705,3445,260,58,74
scifact,0,793,balanced,1,4790,4530,260,74,100
scifact,0,793,dibud,64,128,64,64,0,10
scifact,0,793,dibud,64,192,128,64,10,14
scifact,0,793,dibud,64,256,128,128,14,21
scifact,0,793,dibud,64,320,192,128,21,23
scifact,0,793,dibud,64,384,192,192,23,28
scifact,0,793,dibud,64,448,256,192,28,31
scifact,0,793,dibud,64,512,256,256,31,37
scifact,0,793,dibud,64,516,256,260,37,38
scifact,0,793,dibud,64,580,320,260,38,42
scifact,0,793,dibud,64,644,384,260,42,44
scifact,0,793,dibud,64,708,448,260,44,45
scifact,0,793,dibud,64,772,512,260,45,47
scifact,0,793,dibud,64,836,576,260,47,50
scifact,0,793,dibud,64,1024,764,260,50,52
scifact,0,793,dibud,64,1152,892,260,52,53
scifact,0,793,dibud,64,1280,1020,260,53,54
scifact,0,793,dibud,64,1472,1212,260,54,55
scifact,0,793,dibud,64,2368,2108,260,55,56
scifact,0,793,dibud,64,2496,2236,260,56,57
scifact,0,793,dibud,64,2624,2364,260,57,58
scifact,0,793,dibud,64,3712,3452,260,58,74
scifact,0,793,dibud,64,4800,4540,260,74,100
scifact,0,793,balanced,64,128,64,64,0,10
scifact,0,793,balanced,64,192,128,64,10,14
scifact,0,793,balanced,64,256,128,128,14,21
scifact,0,793,balanced,64,320,192,128,21,23
scifact,0,793,balanced,64,384,192,192,23,28
scifact,0,793,balanced,64,448,256,192,28,31
scifact,0,793,balanced,64,512,256,256,31,37
scifact,0,793,balanced,64,580,320,260,37,42
scifact,0,793,balanced,64,644,384,260,42,44
scifact,0,793,balanced,64,708,448,260,44,45
scifact,0,793,balanced,64,772,512,260,45,47
scifact,0,793,balanced,64,836,576,260,47,50
scifact,0,793,balanced,64,1024,764,260,50,52
scifact,0,793,balanced,64,1152,892,260,52,53
scifact,0,793,balanced,64,1280,1020,260,53,54
scifact,0,793,balanced,64,1472,1212,260,54,55
scifact,0,793,balanced,64,2368,2108,260,55,56
scifact,0,793,balanced,64,2496,2236,260,56,57
scifact,0,793,balanced,64,2624,2364,260,57,58
scifact,0,793,balanced,64,3712,3452,260,58,74
scifact,0,793,balanced,64,4800,4540,260,74,100
scifact,0,800,dibud,1,4,2,2,0,1
scifact,0,800,dibud,1,8,4,4,1,2
scifact,0,800,dibud,1,9,5,4,2,4
scifact,0,800,dibud,1,31,14,17,4,5
scifact,0,800,dibud,1,33,15,18,5,6
scifact,0,800,dibud,1,40,20,20,6,7
scifact,0,800,dibud,1,41,21,20,7,8
scifact,0,800,dibud,1,115,59,56,8,9
scifact,0,800,dibud,1,116,60,56,9,10
scifact,0,800,dibud,1,130,67,63,10,11
scifact,0,800,dibud,1,148,76,72,11,12
scifact,0,800,dibud,1,156,84,72,12,13
scifact,0,800,dibud,1,160,87,73,13,14
scifact,0,800,dibud,1,177,96,81,14,15
scifact,0,800,dibud,1,195,106,89,15,17
scifact,0,800,dibud,1,210,121,89,17,18
scifact,0,800,dibud,1,224,134,90,18,19
scifact,0,800,dibud,1,230,138,92,19,20
scifact,0,800,dibud,1,241,145,96,20,21
scifact,0,800,dibud,1,249,150,99,21,22
scifact,0,800,dibud,1,251,151,100,22,23
scifact,0,800,dibud,1,293,178,115,23,24
scifact,0,800,dibud,1,312,191,121,24,25
scifact,0,800,dibud,1,317,194,123,25,26
scifact,0,800,dibud,1,339,203,136,26,27
scifact,0,800,dibud,1,342,205,137,27,28
scifact,0,800,dibud,1,384,232,152,28,29
scifact,0,800,dibud,1,390,236,154,29,30
scifact,0,800,dibud,1,419,255,164,30,31
scifact,0,800,dibud,1,503,312,191,31,32
scifact,0,800,dibud,1,504,313,191,32,33
scifact,0,800,dibud,1,555,348,207,33,34
scifact,0,800,dibud,1,557,348,209,34,35
scifact,0,800,dibud,1,558,348,210,35,36
scifact,0,800,dibud,1,579,348,231,36,37
scifact,0,800,dibud,1,583,348,235,37,38
scifact,0,800,dibud,1,589,348,241,38,39
scifact,0,800,dibud,1,598,348,250,39,40
scifact,0,800,dibud,1,698,348,350,40,41
scifact,0,800,dibud,1,711,348,363,41,42
scifact,0,800,dibud,1,715,348,367,42,43
scifact,0,800,dibud,1,716,348,368,43,44
scifact,0,800,dibud,1,758,360,398,44,45
scifact,0,800,dibud,1,782,371,411,45,46
scifact,0,800,dibud,1,788,374,414,46,47
scifact,0,800,dibud,1,803,374,429,47,48
scifact,0,800,dibud,1,820,374,446,48,49
scifact,0,800,dibud,1,845,374,471,49,50
scifact,0,800,dibud,1,863,374,489,50,51
scifact,0,800,dibud,1,865,374,491,51,52
scifact,0,800,dibud,1,871,374,497,52,53
scifact,0,800,dibud,1,885,374,511,53,54
scifact,0,800,dibud,1,1058,435,623,54,55
scifact,0,800,dibud,1,1140,463,677,55,56
scifact,0,800,dibud,1,1290,512,778,56,57
scifact,0,800,dibud,1,1341,563,778,57,58
scifact,0,800,dibud,1,1353,575,778,58,70
scifact,0,800,dibud,1,1377,599,778,70,71
scifact,0,800,dibud,1,1470,692,778,71,72
scifact,0,800,dibud,1,1511,733,778,72,73
scifact,0,800,dibud,1,1623,845,778,73,74
scifact,0,800,dibud,1,1793,1015,778,74,75
scifact,0,800,dibud,1,1873,1095,778,75,76
scifact,0,800,dibud,1,2224,1446,778,76,77
scifact,0,800,dibud,1,2275,1497,778,77,78
scifact,0,800,dibud,1,2783,2005,778,78,79
scifact,0,800,dibud,1,2817,2039,778,79,80
scifact,0,800,dibud,1,2870,2092,778,80,81
scifact,0,800,dibud,1,3215,2399,816,81,82
scifact,0,800,dibud,1,3761,2890,871,82,83
scifact,0,800,dibud,1,3813,2937,876,83,84
scifact,0,800,dibud,1,4149,3245,904,84,85
scifact,0,800,dibud,1,4294,3245,1049,85,86
scifact,0,800,dibud,1,4364,3245,1119,86,87
scifact,0,800,dibud,1,4466,3245,1221,87,94
scifact,0,800,dibud,1,4579,3245,1334,94,95
scifact,0,800,dibud,1,4694,3245,1449,95,96
scifact,0,800,dibud,1,4772,3245,1527,96,97
scifact,0,800,dibud,1,6054,3245,2809,97,100
scifact,0,800,balanced,1,4,2,2,0,1
scifact,0,800,balanced,1,8,4,4,1,2
scifact,0,800,balanced,1,9,5,4,2,4
scifact,0,800,balanced,1,34,17,17,4,5
scifact,0,800,balanced,1,36,18,18,5,6
scifact,0,800,balanced,1,40,20,20,6,7
scifact,0,800,balanced,1,41,21,20,7,8
scifact,0,800,balanced,1,117,59,58,8,9
scifact,0,800,balanced,1,119,60,59,9,10
scifact,0,800,balanced,1,133,67,66,10,11
scifact,0,800,balanced,1,151,76,75,11,12
scifact,0,800,balanced,1,167,84,83,12,13
scifact,0,800,balanced,1,173,87,86,13,14
scifact,0,800,balanced,1,191,96,95,14,15
scifact,0,800,balanced,1,211,106,105,15,17
scifact,0,800,balanced,1,241,121,120,17,18
scifact,0,800,balanced,1,267,134,133,18,19
scifact,0,800,balanced,1,275,138,137,19,20
scifact,0,800,balanced,1,289,145,144,20,21
scifact,0,800,balanced,1,299,150,149,21,22
scifact,0,800,balanced,1,301,151,150,22,23
scifact,0,800,balanced,1,355,178,177,23,24
scifact,0,800,balanced,1,381,191,190,24,25
scifact,0,800,balanced,1,387,194,193,25,26
