dataset,query_id,dense_to_sparse_cost_ratio,dense_cost_share,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,certified_k_cap100
msmarco-passage-trec-dl-2020,330975,16.0,0.55,1024,8704.0,8700.0,299,3916,37
msmarco-passage-trec-dl-2020,330975,16.0,0.55,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.55,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.55,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.55,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.6,128,1088.0,1075.0,40,435,8
msmarco-passage-trec-dl-2020,330975,16.0,0.6,256,2176.0,2166.0,81,870,19
msmarco-passage-trec-dl-2020,330975,16.0,0.6,512,4352.0,4348.0,163,1740,31
msmarco-passage-trec-dl-2020,330975,16.0,0.6,1024,8704.0,8697.0,326,3481,40
msmarco-passage-trec-dl-2020,330975,16.0,0.6,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.6,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.6,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.6,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.65,128,1088.0,1084.0,44,380,8
msmarco-passage-trec-dl-2020,330975,16.0,0.65,256,2176.0,2169.0,88,761,20
msmarco-passage-trec-dl-2020,330975,16.0,0.65,512,4352.0,4339.0,176,1523,33
msmarco-passage-trec-dl-2020,330975,16.0,0.65,1024,8704.0,8694.0,353,3046,43
msmarco-passage-trec-dl-2020,330975,16.0,0.65,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.65,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.65,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.65,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.7,128,1088.0,1078.0,47,326,10
msmarco-passage-trec-dl-2020,330975,16.0,0.7,256,2176.0,2172.0,95,652,22
msmarco-passage-trec-dl-2020,330975,16.0,0.7,512,4352.0,4345.0,190,1305,33
msmarco-passage-trec-dl-2020,330975,16.0,0.7,1024,8704.0,8691.0,380,2611,44
msmarco-passage-trec-dl-2020,330975,16.0,0.7,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.7,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.7,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.7,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.75,128,1088.0,1088.0,51,272,10
msmarco-passage-trec-dl-2020,330975,16.0,0.75,256,2176.0,2176.0,102,544,23
msmarco-passage-trec-dl-2020,330975,16.0,0.75,512,4352.0,4352.0,204,1088,34
msmarco-passage-trec-dl-2020,330975,16.0,0.75,1024,8704.0,8704.0,408,2176,46
msmarco-passage-trec-dl-2020,330975,16.0,0.75,2048,17408.0,17408.0,816,4352,52
msmarco-passage-trec-dl-2020,330975,16.0,0.75,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.75,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.75,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.8,128,1088.0,1081.0,54,217,12
msmarco-passage-trec-dl-2020,330975,16.0,0.8,256,2176.0,2163.0,108,435,24
msmarco-passage-trec-dl-2020,330975,16.0,0.8,512,4352.0,4342.0,217,870,35
msmarco-passage-trec-dl-2020,330975,16.0,0.8,1024,8704.0,8700.0,435,1740,47
msmarco-passage-trec-dl-2020,330975,16.0,0.8,2048,17408.0,17401.0,870,3481,52
msmarco-passage-trec-dl-2020,330975,16.0,0.8,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.8,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.8,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.85,128,1088.0,1075.0,57,163,12
msmarco-passage-trec-dl-2020,330975,16.0,0.85,256,2176.0,2166.0,115,326,24
msmarco-passage-trec-dl-2020,330975,16.0,0.85,512,4352.0,4348.0,231,652,35
msmarco-passage-trec-dl-2020,330975,16.0,0.85,1024,8704.0,8697.0,462,1305,48
msmarco-passage-trec-dl-2020,330975,16.0,0.85,2048,17408.0,17395.0,924,2611,52
msmarco-passage-trec-dl-2020,330975,16.0,0.85,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.85,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.85,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.9,128,1088.0,1084.0,61,108,13
msmarco-passage-trec-dl-2020,330975,16.0,0.9,256,2176.0,2169.0,122,217,25
msmarco-passage-trec-dl-2020,330975,16.0,0.9,512,4352.0,4339.0,244,435,35
msmarco-passage-trec-dl-2020,330975,16.0,0.9,1024,8704.0,8694.0,489,870,48
msmarco-passage-trec-dl-2020,330975,16.0,0.9,2048,17408.0,17404.0,979,1740,52
msmarco-passage-trec-dl-2020,330975,16.0,0.9,4096,34816.0,34809.0,1958,3481,54
msmarco-passage-trec-dl-2020,330975,16.0,0.9,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.9,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.95,128,1088.0,1078.0,64,54,12
msmarco-passage-trec-dl-2020,330975,16.0,0.95,256,2176.0,2172.0,129,108,26
msmarco-passage-trec-dl-2020,330975,16.0,0.95,512,4352.0,4345.0,258,217,35
msmarco-passage-trec-dl-2020,330975,16.0,0.95,1024,8704.0,8691.0,516,435,49
msmarco-passage-trec-dl-2020,330975,16.0,0.95,2048,17408.0,17398.0,1033,870,52
msmarco-passage-trec-dl-2020,330975,16.0,0.95,4096,34816.0,34812.0,2067,1740,54
msmarco-passage-trec-dl-2020,330975,16.0,0.95,8192,69632.0,69625.0,4134,3481,54
msmarco-passage-trec-dl-2020,330975,16.0,0.95,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,128,68.0,67.375,54,64,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,256,136.0,135.75,108,129,16
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,512,272.0,271.5625,217,258,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,1024,544.0,543.1875,435,516,30
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,2048,1088.0,1087.375,870,1033,36
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,4096,2176.0,2175.75,1740,2067,54
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,8192,4352.0,4351.5625,3481,4134,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.05,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,128,68.0,67.75,108,61,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,256,136.0,135.5625,217,122,15
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,512,272.0,271.1875,435,244,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,1024,544.0,543.375,870,489,30
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,2048,1088.0,1087.75,1740,979,36
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,4096,2176.0,2175.5625,3481,1958,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.1,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,128,68.0,67.1875,163,57,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,256,136.0,135.375,326,115,15
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,512,272.0,271.75,652,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,1024,544.0,543.5625,1305,462,27
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,2048,1088.0,1087.1875,2611,924,36
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.15,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,128,68.0,67.5625,217,54,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,256,136.0,135.1875,435,108,15
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,512,272.0,271.375,870,217,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,1024,544.0,543.75,1740,435,27
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,2048,1088.0,1087.5625,3481,870,36
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.2,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,128,68.0,68.0,272,51,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,256,136.0,136.0,544,102,14
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,512,272.0,272.0,1088,204,20
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,1024,544.0,544.0,2176,408,27
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,2048,1088.0,1088.0,4352,816,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.25,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,128,68.0,67.375,326,47,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,256,136.0,135.75,652,95,13
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,512,272.0,271.5625,1305,190,20
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,1024,544.0,543.1875,2611,380,27
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.3,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,128,68.0,67.75,380,44,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,256,136.0,135.5625,761,88,12
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,512,272.0,271.1875,1523,176,20
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,1024,544.0,543.375,3046,353,24
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.35,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,128,68.0,67.1875,435,40,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,256,136.0,135.375,870,81,10
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,512,272.0,271.75,1740,163,20
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,1024,544.0,543.5625,3481,326,23
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.4,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,128,68.0,67.5625,489,37,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,256,136.0,135.1875,979,74,10
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,512,272.0,271.375,1958,149,16
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,1024,544.0,543.75,3916,299,23
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.45,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,128,68.0,68.0,544,34,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,256,136.0,136.0,1088,68,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,512,272.0,272.0,2176,136,16
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,1024,544.0,544.0,4352,272,22
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.5,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,128,68.0,67.375,598,30,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,256,136.0,135.75,1196,61,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,512,272.0,271.5625,2393,122,15
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,1024,544.0,543.1875,4787,244,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.55,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,128,68.0,67.75,652,27,7
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,256,136.0,135.5625,1305,54,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,512,272.0,271.1875,2611,108,15
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.6,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,128,68.0,67.1875,707,23,6
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,256,136.0,135.375,1414,47,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,512,272.0,271.75,2828,95,13
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.65,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,128,68.0,67.5625,761,20,6
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,256,136.0,135.1875,1523,40,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,512,272.0,271.375,3046,81,10
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.7,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,128,68.0,68.0,816,17,4
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,256,136.0,136.0,1632,34,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,512,272.0,272.0,3264,68,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.75,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,128,68.0,67.375,870,13,3
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,256,136.0,135.75,1740,27,7
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,512,272.0,271.5625,3481,54,9
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.8,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,128,68.0,67.75,924,10,0
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,256,136.0,135.5625,1849,20,6
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,512,272.0,271.1875,3699,40,8
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.85,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,128,68.0,67.1875,979,6,0
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,256,136.0,135.375,1958,13,3
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,512,272.0,271.75,3916,27,7
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.9,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,128,68.0,67.5625,1033,3,0
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,256,136.0,135.1875,2067,6,0
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,512,272.0,271.375,4134,13,3
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,1024,544.0,543.5,5000,231,21
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,2048,1088.0,1087.5,5000,775,35
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,4096,2176.0,2175.5,5000,1863,48
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,8192,4352.0,4351.5,5000,4039,74
msmarco-passage-trec-dl-2020,332593,0.0625,0.95,10000,5312.5,5312.5,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.05,128,72.0,71.5,28,68,8
msmarco-passage-trec-dl-2020,332593,0.125,0.05,256,144.0,143.125,57,136,9
msmarco-passage-trec-dl-2020,332593,0.125,0.05,512,288.0,287.375,115,273,18
msmarco-passage-trec-dl-2020,332593,0.125,0.05,1024,576.0,575.75,230,547,23
msmarco-passage-trec-dl-2020,332593,0.125,0.05,2048,1152.0,1151.5,460,1094,33
msmarco-passage-trec-dl-2020,332593,0.125,0.05,4096,2304.0,2303.125,921,2188,48
msmarco-passage-trec-dl-2020,332593,0.125,0.05,8192,4608.0,4607.375,1843,4377,54
msmarco-passage-trec-dl-2020,332593,0.125,0.05,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.1,128,72.0,71.125,57,64,9
msmarco-passage-trec-dl-2020,332593,0.125,0.1,256,144.0,143.375,115,129,16
msmarco-passage-trec-dl-2020,332593,0.125,0.1,512,288.0,287.75,230,259,21
msmarco-passage-trec-dl-2020,332593,0.125,0.1,1024,576.0,575.5,460,518,30
msmarco-passage-trec-dl-2020,332593,0.125,0.1,2048,1152.0,1151.125,921,1036,36
msmarco-passage-trec-dl-2020,332593,0.125,0.1,4096,2304.0,2303.375,1843,2073,54
msmarco-passage-trec-dl-2020,332593,0.125,0.1,8192,4608.0,4607.75,3686,4147,74
msmarco-passage-trec-dl-2020,332593,0.125,0.1,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.15,128,72.0,71.75,86,61,9
msmarco-passage-trec-dl-2020,332593,0.125,0.15,256,144.0,143.5,172,122,15
msmarco-passage-trec-dl-2020,332593,0.125,0.15,512,288.0,287.125,345,244,21
msmarco-passage-trec-dl-2020,332593,0.125,0.15,1024,576.0,575.375,691,489,30
msmarco-passage-trec-dl-2020,332593,0.125,0.15,2048,1152.0,1151.75,1382,979,36
msmarco-passage-trec-dl-2020,332593,0.125,0.15,4096,2304.0,2303.5,2764,1958,74
msmarco-passage-trec-dl-2020,332593,0.125,0.15,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.15,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.2,128,72.0,71.375,115,57,9
msmarco-passage-trec-dl-2020,332593,0.125,0.2,256,144.0,143.75,230,115,15
msmarco-passage-trec-dl-2020,332593,0.125,0.2,512,288.0,287.5,460,230,21
msmarco-passage-trec-dl-2020,332593,0.125,0.2,1024,576.0,575.125,921,460,27
msmarco-passage-trec-dl-2020,332593,0.125,0.2,2048,1152.0,1151.375,1843,921,36
msmarco-passage-trec-dl-2020,332593,0.125,0.2,4096,2304.0,2303.75,3686,1843,48
msmarco-passage-trec-dl-2020,332593,0.125,0.2,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.2,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.25,128,72.0,72.0,144,54,9
msmarco-passage-trec-dl-2020,332593,0.125,0.25,256,144.0,144.0,288,108,15
msmarco-passage-trec-dl-2020,332593,0.125,0.25,512,288.0,288.0,576,216,21
msmarco-passage-trec-dl-2020,332593,0.125,0.25,1024,576.0,576.0,1152,432,27
msmarco-passage-trec-dl-2020,332593,0.125,0.25,2048,1152.0,1152.0,2304,864,36
msmarco-passage-trec-dl-2020,332593,0.125,0.25,4096,2304.0,2304.0,4608,1728,48
msmarco-passage-trec-dl-2020,332593,0.125,0.25,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.25,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.3,128,72.0,71.5,172,50,9
msmarco-passage-trec-dl-2020,332593,0.125,0.3,256,144.0,143.125,345,100,13
msmarco-passage-trec-dl-2020,332593,0.125,0.3,512,288.0,287.375,691,201,20
msmarco-passage-trec-dl-2020,332593,0.125,0.3,1024,576.0,575.75,1382,403,27
msmarco-passage-trec-dl-2020,332593,0.125,0.3,2048,1152.0,1151.5,2764,806,35
msmarco-passage-trec-dl-2020,332593,0.125,0.3,4096,2304.0,2304.0,5000,1679,48
msmarco-passage-trec-dl-2020,332593,0.125,0.3,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.3,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.35,128,72.0,71.125,201,46,9
msmarco-passage-trec-dl-2020,332593,0.125,0.35,256,144.0,143.375,403,93,13
msmarco-passage-trec-dl-2020,332593,0.125,0.35,512,288.0,287.75,806,187,20
msmarco-passage-trec-dl-2020,332593,0.125,0.35,1024,576.0,575.5,1612,374,25
msmarco-passage-trec-dl-2020,332593,0.125,0.35,2048,1152.0,1151.125,3225,748,33
msmarco-passage-trec-dl-2020,332593,0.125,0.35,4096,2304.0,2304.0,5000,1679,48
msmarco-passage-trec-dl-2020,332593,0.125,0.35,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.35,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.4,128,72.0,71.75,230,43,9
msmarco-passage-trec-dl-2020,332593,0.125,0.4,256,144.0,143.5,460,86,12
msmarco-passage-trec-dl-2020,332593,0.125,0.4,512,288.0,287.125,921,172,20
msmarco-passage-trec-dl-2020,332593,0.125,0.4,1024,576.0,575.375,1843,345,23
msmarco-passage-trec-dl-2020,332593,0.125,0.4,2048,1152.0,1151.75,3686,691,32
msmarco-passage-trec-dl-2020,332593,0.125,0.4,4096,2304.0,2304.0,5000,1679,48
msmarco-passage-trec-dl-2020,332593,0.125,0.4,8192,4608.0,4608.0,5000,3983,74
msmarco-passage-trec-dl-2020,332593,0.125,0.4,10000,5625.0,5625.0,5000,5000,74
msmarco-passage-trec-dl-2020,332593,0.125,0.45,128,72.0,71.375,259,39,8
msmarco-passage-trec-dl-2020,332593,0.125,0.45,256,144.0,143.75,518,79,10
msmarco-passage-trec-dl-2020,332593,0.125,0.45,512,288.0,287.5,1036,158,19
msmarco-passage-trec-dl-2020,332593,0.125,0.45,1024,576.0,575.125,2073,316,23
msmarco-passage-trec-dl-2020,332593,0.125,0.45,2048,1152.0,1151.375,4147,633,32
msmarco-passage-trec-dl-2020,332593,0.125,0.45,4096,2304.0,2304.0,5000,1679,48
msmarco-passage-trec-dl-2020,332593,0.125,0.45,8192,4608.0,4608.0,5000,3983,74
